bytes_sent,mean_cwnd,mean_jitter,mean_loss,mean_s_rtt
2784930.0,272231.500416,2.001695,0.126582,88.181356
3501958.0,298078.0,1.12069,0.035088,81.89931
3146427.0,296884.503782,1.768349,0.076628,85.007645
3426870.0,331578.202817,1.976445,0.142349,86.508922
3708641.0,358842.214513,1.599738,0.032258,89.480971
3082376.0,325935.048471,2.647239,0.192308,92.792178
3264890.0,310826.937139,1.956264,0.112782,86.026686
3108711.0,313585.06391,2.210162,0.307692,88.176289
3357523.0,348329.016186,2.107737,0.071685,91.588576
3500980.0,319377.225806,1.741913,0.105263,87.108741
3372107.0,288084.609964,1.222461,0.035461,81.246781
3366158.0,319175.698258,1.863863,0.071429,86.886671
3462248.0,319300.912269,1.591794,0.10989,85.311544
3823880.0,368262.855975,1.757812,0.060976,89.839193
3501430.0,380091.026403,2.486798,0.074349,95.656737
3570569.0,394653.777628,2.773416,0.096774,97.480028
3473662.0,384121.328418,2.27079,0.070922,96.355326
3426322.0,346051.394022,2.323924,0.133779,90.734651
3450125.0,344845.919158,1.633099,0.13986,87.373944
3444354.0,311199.344027,2.021939,0.071685,87.471338
3572024.0,345492.451299,1.877005,0.071685,89.084893
3597218.0,344325.721519,1.901285,0.064309,88.684922
3479138.0,360388.264228,2.268698,0.102041,93.049169
3852102.0,347751.931076,0.867925,0.0,85.789308
3167745.0,316450.143594,2.487062,0.172414,89.246575
3375914.0,347062.582925,2.487717,0.198413,91.480491
3516393.0,359770.831081,1.883947,0.096154,89.841557
3451493.0,366519.580491,2.164221,0.142349,94.129979
3806595.0,383262.892421,1.744975,0.0,92.379397
3694389.0,382049.980392,2.021318,0.033003,94.624677
3071482.0,303906.863067,2.00401,0.079365,86.850842
2906404.0,284096.420891,1.843676,0.079365,87.772977
2189780.0,178606.908325,0.925275,0.116959,78.961538
2627787.0,211928.471612,0.948424,0.18018,79.152818
2724562.0,227258.955056,0.99454,0.174672,79.633303
2958314.0,243169.449322,1.126984,0.125523,80.573099
3046527.0,258559.649652,0.930757,0.039062,81.194042
3033190.0,272902.749807,1.104032,0.081633,81.572581
3319950.0,287134.650499,1.651471,0.071174,83.708088
3467236.0,304592.222746,1.210894,0.073529,82.573324
3505847.0,316330.596575,1.439213,0.066445,84.686578
3095972.0,306032.780609,1.597794,0.110294,85.884559
3364973.0,287224.233161,1.574868,0.151515,83.917231
3140147.0,267605.913994,0.5837,0.037037,79.184288
3326571.0,280707.570475,1.38179,0.075758,83.100995
3282753.0,287360.012748,1.015306,0.071429,81.898688
3173878.0,293725.48904,1.522815,0.116732,83.953596
3421153.0,286858.904927,1.25565,0.036364,83.114407
3309022.0,286987.462358,1.361624,0.185185,82.226568
3059209.0,279126.221617,1.823204,0.149254,85.800316
3445693.0,288306.265625,0.794854,0.037037,80.203755
3682857.0,313748.68021,1.049899,0.033223,82.766015
3131979.0,333464.654532,2.583397,0.152091,92.284844
3034334.0,296546.671318,2.484487,0.149254,87.13922
3459832.0,295509.597279,1.049331,0.104895,81.890063
3384305.0,317118.800539,1.250346,0.102041,83.604426
3577436.0,357822.367097,2.34905,0.112782,93.40183
3805309.0,369139.554037,1.63491,0.029851,90.663683
3474318.0,302249.767711,1.371669,0.070175,83.976157
3762816.0,316737.365808,0.95917,0.095541,81.390149
3903747.0,332119.414887,0.927611,0.031348,82.569507
2702579.0,329959.188618,3.49036,0.294118,97.98575
3092177.0,322095.461599,2.74616,0.254545,89.989491
3411041.0,343619.673455,2.49,0.105634,91.047857
3327521.0,348468.329371,2.311429,0.071685,92.892143
3682906.0,329269.868539,1.19644,0.066445,84.944628
3672233.0,326314.361111,1.124836,0.068493,83.859396
3118494.0,302642.957364,2.485445,0.152672,89.494099
3480047.0,327657.505092,2.017532,0.169492,87.638149
3645772.0,328407.887306,1.410053,0.032787,84.54828
3716687.0,358880.851687,1.572459,0.035842,88.061639
3461201.0,391118.681757,2.935192,0.09434,98.519164
3510054.0,403265.179682,2.475584,0.142349,96.791224
3345938.0,394351.171565,2.883543,0.104167,100.62901
3569022.0,417445.775136,3.461432,0.140845,101.725504
3570990.0,424622.281374,3.069595,0.066667,101.404054
3525524.0,425996.175632,2.753795,0.032895,100.90231
3535456.0,351626.3206,2.316412,0.034843,93.118915
3873576.0,376460.0,1.315888,0.0,91.145171
3304330.0,374554.064378,2.628843,0.100671,94.547584
4018685.0,444799.615006,2.8175,0.0,100.685
3130417.0,406792.957615,3.315789,0.120968,101.755117
3105023.0,371221.9522,3.558982,0.218182,100.21357
3922810.0,386659.0,1.597127,0.0,92.397252
3212201.0,376104.443548,3.058999,0.18797,100.10829
3334339.0,379344.54661,2.68916,0.108696,97.356066
3336752.0,351915.717222,2.337184,0.076628,93.595668
3437357.0,387284.22268,2.13829,0.033898,94.696317
3986492.0,396574.381961,1.97057,0.0,94.24157
3523111.0,458156.27749,3.13329,0.065789,102.699278
3522159.0,391388.51058,3.069444,0.103806,99.15
3789159.0,395176.870463,2.123797,0.032362,95.384862
3521827.0,392407.625085,2.664101,0.181818,97.428272
3165451.0,395343.101999,3.039694,0.07326,102.220056
3609920.0,391668.95574,3.010497,0.065574,96.951714
3245195.0,409701.238267,3.204562,0.11194,102.70493
3575586.0,396503.619142,3.298527,0.067568,100.207497
3459682.0,394710.009543,2.833799,0.144404,97.125
2701676.0,394078.907346,3.878505,0.166667,103.047579
3464441.0,390590.5843,3.002082,0.144404,99.479528
3426005.0,380357.407202,2.54475,0.068027,96.61945
3603778.0,467758.599865,3.823813,0.110294,106.123882
3516952.0,472240.754915,3.553488,0.131148,105.94485
3437418.0,470273.526459,4.013023,0.034247,107.65867
3751485.0,489245.719721,3.716667,0.062305,106.74359
3427257.0,486128.966102,4.083849,0.080972,108.501718
3542519.0,417057.956189,3.630758,0.12987,105.620128
3221090.0,419579.487627,4.114159,0.141343,106.108228
3184603.0,423479.831063,3.805805,0.176678,106.181064
3394509.0,405967.823441,3.692895,0.160643,104.73262
3304245.0,427832.466945,3.358611,0.144404,103.822821
3102017.0,441414.276992,4.368024,0.108696,109.748115
3440794.0,503362.708571,4.086008,0.101695,108.761874
3555486.0,366679.800303,3.553338,0.116279,103.502686
3297391.0,426515.357285,3.091892,0.036364,103.802027
3599992.0,434160.102869,3.816881,0.128205,104.637339
3082510.0,454738.62519,4.401235,0.117188,111.611111
3479274.0,428296.951091,3.80563,0.137931,107.286193
3487992.0,439719.145372,2.915838,0.07722,100.52949
2863463.0,315331.540472,2.938197,0.196078,93.002575
3048909.0,306603.245008,2.460254,0.182482,88.32194
2976609.0,282042.871041,1.979735,0.173913,87.010912
3126070.0,308722.053019,1.91904,0.140351,87.186657
3498293.0,308436.772957,1.4255,0.11194,83.547813
2875483.0,310217.340157,3.034762,0.197628,93.658852
3017436.0,303483.175217,2.430177,0.12,89.052167
3313825.0,319152.37797,2.099484,0.121457,87.238762
3430366.0,356947.3,2.358586,0.165017,93.520202
3659085.0,370879.741769,1.760079,0.069686,92.560476
3340575.0,381159.724283,3.164756,0.072464,98.468481
3031798.0,352059.296828,3.159073,0.223881,95.632432
3572856.0,335538.806089,1.997961,0.170068,88.17947
3371761.0,368479.609059,2.392577,0.142857,93.052106
3225271.0,394115.017675,3.06611,0.176056,99.230341
3177951.0,378596.521116,3.043948,0.07722,99.656901
3687309.0,345400.644947,1.950719,0.067114,87.639973
3694848.0,347245.805003,1.67387,0.099668,90.416503
3417459.0,355795.527397,2.294492,0.174216,91.79096
3831293.0,350622.93692,1.380592,0.032051,88.567108
3518515.0,349055.98224,1.772003,0.138408,89.261954
3792673.0,414058.828643,2.624761,0.033557,97.616465
3655373.0,423847.133376,2.67451,0.062893,99.62549
3279228.0,411400.664605,2.81298,0.112782,100.175855
3618325.0,359057.192698,2.688491,0.064103,96.619573
3431640.0,368699.028866,2.320728,0.148148,94.212885
3689541.0,423243.981434,2.529488,0.0,98.001296
2892894.0,362153.681126,3.137878,0.155642,99.886135
3534986.0,347283.760854,2.606701,0.075758,93.820102
2880038.0,363025.211523,3.877306,0.203252,100.907779
3619135.0,418380.323087,2.806795,0.064516,99.159893
3999632.0,453155.473098,2.833647,0.0,100.678594
3515035.0,448004.534273,3.225325,0.037313,103.925974
2892588.0,383203.203361,3.94012,0.27027,104.016253
3326898.0,380987.562013,3.250718,0.107527,100.067529
3264269.0,394438.641359,3.501466,0.110701,103.317449
3357629.0,384412.298393,2.640057,0.140845,96.643621
3321163.0,346171.927495,2.29761,0.07722,93.285301
3361162.0,395464.979706,2.892275,0.067797,99.890149
3697494.0,395535.557841,2.444372,0.065359,94.475602
3489246.0,407082.567677,2.517454,0.074349,97.479808
3208004.0,327346.572668,2.835536,0.172414,91.930984
3479088.0,331396.007251,1.394952,0.229008,87.278308
3165187.0,381297.773967,3.664,0.148148,100.6464
3522012.0,340453.639216,2.447721,0.064309,90.941689
3258831.0,336038.951009,2.486686,0.150376,90.921598
3347989.0,313250.004926,1.430636,0.073801,87.565029
3337999.0,337532.659425,2.463467,0.139373,91.101003
3683009.0,337935.454777,1.362739,0.035971,86.083608
3457122.0,360050.653953,2.353702,0.201342,92.406902
3610718.0,402031.792946,2.94496,0.032468,99.172414
3478012.0,404553.196274,2.874746,0.172414,99.79824
3030764.0,330939.287051,3.122222,0.118577,98.911111
3083983.0,335301.700075,2.99924,0.114943,93.265399
3667400.0,306965.971895,0.610338,0.067568,79.538767
3541620.0,329511.598639,1.95622,0.106762,88.430855
3570168.0,369742.682048,1.606376,0.068259,91.538712
3823346.0,380717.68932,2.031936,0.031447,93.127745
3532707.0,389831.523468,2.42151,0.031949,95.843019
3550985.0,391868.536835,2.74477,0.07326,96.878661
3158520.0,351822.055394,3.201937,0.142857,97.85842
3674276.0,346415.473278,1.729139,0.098684,87.47351
3780849.0,356893.71348,1.524727,0.032468,89.228645
3448521.0,312652.774677,1.177163,0.0,85.887889
3573758.0,343956.099241,1.438188,0.124611,86.980583
3447812.0,310687.676923,2.19583,0.113636,88.613552
2768569.0,338262.192278,2.546887,0.246914,91.737589
1170656.0,97080.0,1.057026,0.0,78.845214
1238164.0,97865.598165,0.804598,0.0,78.128352
1232125.0,105085.953445,0.883268,0.095238,78.484436
1298428.0,104040.0,0.818349,0.0,78.409174
1268428.0,104040.0,0.882917,0.0,78.161228
1391317.0,112552.173913,0.765734,0.087719,78.166084
1663628.0,134053.585535,0.892805,0.147059,78.321586
1837395.0,149088.589059,0.771084,0.065789,78.286479
2020960.0,165373.209491,0.895758,0.119048,78.556364
2218243.0,181840.780021,0.943396,0.114943,78.890122
2394153.0,199153.967805,1.173416,0.192308,79.659398
2688756.0,220063.024476,1.060998,0.045455,79.798521
2917254.0,241543.101942,1.167802,0.165975,79.979557
3223871.0,265988.340943,0.819231,0.076628,79.392308
3112710.0,290628.80303,1.484227,0.075472,83.923502
3233984.0,312711.567469,2.201655,0.150943,87.599699
3083387.0,282838.483283,1.948223,0.11583,86.676198
3057391.0,255028.497272,0.854315,0.0,79.95962
3181377.0,280691.635493,1.260511,0.08,82.485736
3144706.0,279486.641711,1.704457,0.182482,83.940579
3212619.0,310282.042569,1.929985,0.074906,86.318113
3621386.0,340786.517354,1.580081,0.066667,87.062584
3030236.0,288949.236215,1.442824,0.077821,85.765925
2337877.0,190766.97012,0.824311,0.103093,78.751788
2348712.0,192113.970677,0.878407,0.103627,79.097484
2194473.0,184924.562236,0.81768,0.0,79.034254
2370267.0,191760.0,0.986515,0.143541,79.079876
2323389.0,190976.528817,0.829653,0.103627,78.821241
2580944.0,210920.543843,0.816346,0.04717,79.194231
2903091.0,235978.977162,0.920942,0.041322,79.052145
2819590.0,250183.255602,1.533737,0.187793,82.423875
2869768.0,262627.776675,1.810671,0.27027,84.337349
2888353.0,246892.843169,1.083193,0.170213,79.955462
2893258.0,237606.504942,1.09068,0.041322,79.589421
2640039.0,227745.964476,1.27681,0.135135,81.062328
3078968.0,244868.88993,0.630695,0.0,79.454037
3063178.0,258245.524514,0.935743,0.11811,79.948594
3094527.0,269781.818527,1.512539,0.11583,83.025862
2635570.0,236508.918871,1.477502,0.091743,82.254362
2964801.0,240732.819277,0.722634,0.041152,78.901235
2869285.0,240749.128395,0.96543,0.082645,81.221754
2999081.0,254552.548207,1.174125,0.122449,81.545972
3422534.0,289943.167127,1.187411,0.10453,80.462089
3032273.0,271051.207504,1.278662,0.04,82.624204
2889335.0,260723.683908,1.731667,0.12605,83.81
3039084.0,260805.847059,1.069157,0.116732,81.212242
3170450.0,259589.860182,0.973623,0.117647,80.235842
3282406.0,310272.738164,1.487445,0.113636,83.941654
3557406.0,321115.995968,1.747079,0.066225,86.382818
3475681.0,332198.475965,1.886111,0.076046,86.695833
3205819.0,331816.059297,2.337623,0.142349,90.196821
3542009.0,350026.262983,2.448464,0.098039,91.701706
3196120.0,340921.288448,2.284677,0.191571,93.745098
3644040.0,309386.929239,1.341248,0.033003,82.575305
3235495.0,306754.02907,1.762115,0.120968,85.288546
3282266.0,337794.280727,2.036898,0.170068,89.890813
3464878.0,368426.468056,2.582932,0.139373,94.038541
3317707.0,332382.905512,1.942815,0.07326,91.69868
3571780.0,325427.801856,1.645357,0.100671,84.818304
3750421.0,325697.911168,1.020182,0.032362,83.913411
3598462.0,356241.492,1.567808,0.070671,88.464384
2981057.0,328400.274046,3.459459,0.253165,94.381467
2622765.0,312042.831535,3.038884,0.193798,93.112426
2975113.0,304109.486325,2.755013,0.136986,93.276373
3286270.0,327616.057184,2.535376,0.212766,90.162655
3200640.0,325118.096253,1.907449,0.117647,87.241535
3548047.0,379138.1239,2.728709,0.065789,95.856456
3463827.0,400171.053156,2.37551,0.072727,96.514286
3018278.0,325135.785324,3.320635,0.149254,95.438889
3494298.0,342592.033944,2.102154,0.17301,87.725504
3701214.0,347330.205714,1.425212,0.032573,88.467668
3649038.0,342099.260531,1.422043,0.138408,87.380376
3394800.0,306354.79681,1.669049,0.035587,87.668335
3391305.0,341251.515507,2.236786,0.136054,88.182523
3707453.0,342154.610687,1.597351,0.033003,87.175497
3770232.0,386245.647022,1.826227,0.032154,92.73708
3750424.0,405776.738019,2.410423,0.032573,97.415635
3679512.0,422326.249049,2.602979,0.064935,99.162565
3934636.0,423469.084611,2.218964,0.0,96.252651
2791455.0,352961.576062,3.594146,0.113636,100.40981
2915304.0,331230.828523,3.025195,0.218341,95.536924
3348937.0,367417.309168,2.971739,0.110294,95.607246
3156789.0,358057.939631,2.468364,0.142857,95.903273
2519787.0,203786.704397,0.765977,0.0,79.469925
2402302.0,199731.70385,1.094262,0.231481,80.079918
2871583.0,242473.076795,1.114261,0.085837,81.299828
3033219.0,256372.587869,1.373892,0.122951,82.190169
2703071.0,261353.915517,1.676418,0.176991,83.775709
2422027.0,209562.276163,1.344378,0.148515,80.835341
2769342.0,232560.0,0.939261,0.042017,79.613556
2672409.0,229831.854754,1.40362,0.186047,82.114027
3152242.0,272037.809125,1.167057,0.121457,81.729899
3387921.0,290062.983299,1.157061,0.034247,82.2817
2571317.0,252198.016158,1.853107,0.190476,84.413371
2942570.0,256256.5888,1.698608,0.122449,83.048321
2876259.0,256175.709625,1.481297,0.176211,82.823774
2778274.0,269514.564348,2.08363,0.162602,85.724199
3400692.0,306222.424116,1.498218,0.109091,84.456165
3920865.0,322816.536848,0.696989,0.0,80.700125
3012382.0,303421.64441,2.382726,0.148699,88.715531
2909833.0,281540.254224,2.012285,0.243902,86.015561
3426556.0,283560.0,0.985765,0.034722,81.103203
3161126.0,293638.83209,1.437548,0.158103,83.9341
2005705.0,168766.0,1.532203,0.0,82.618079
2039678.0,168487.648899,0.933974,0.17341,78.763505
2389590.0,192648.194252,0.770492,0.0,78.670082
2232864.0,187236.103522,0.96087,0.050505,79.125
2271530.0,183025.514614,0.82265,0.053763,78.644231
2239038.0,183011.628692,0.799564,0.053191,78.720044
2426972.0,199018.720472,0.958418,0.049505,79.467546
2778873.0,226576.484536,0.913808,0.086957,79.538259
3010308.0,242213.671642,0.852338,0.040816,79.249385
2913687.0,254944.118915,1.260833,0.122951,82.3425
2867555.0,270694.488294,1.816151,0.138889,85.466495
3001978.0,282845.178683,2.263878,0.113636,86.592116
3451368.0,297730.047325,1.065341,0.10453,81.399858
2954946.0,276514.740422,1.80937,0.081633,84.858643
3129695.0,259524.93816,1.050427,0.114943,79.723041
2896595.0,266213.899269,1.885287,0.124481,84.404821
2702725.0,237580.620175,1.340502,0.089686,81.922939
3054846.0,263860.027842,1.011173,0.11811,81.026337
3170608.0,276158.559848,1.546584,0.076046,82.944099
3779819.0,318101.306925,0.898957,0.032468,81.266623
2962101.0,282763.518316,1.863344,0.159363,85.58119
3424066.0,278342.59362,0.866388,0.0,80.847599
3361396.0,276432.896454,0.915379,0.068027,80.214864
3694847.0,324282.131818,1.286098,0.065359,83.735393
3706292.0,339729.819797,1.500661,0.09772,86.630779
3439747.0,348126.482118,2.039548,0.070671,89.677966
3884556.0,362786.012789,1.148078,0.032051,88.371141
3267809.0,368722.935925,2.750368,0.108303,94.844624
3190238.0,331226.373468,2.773978,0.073801,93.758364
3727393.0,326400.0,1.208089,0.065147,83.427919
3412635.0,327901.968033,1.222865,0.141343,84.175832
3824074.0,358351.861557,2.06824,0.095847,90.576531
3223132.0,364452.59593,3.155622,0.188679,96.880864
3329903.0,378121.221519,2.435507,0.145455,95.226087
3495137.0,382741.047329,3.073204,0.071174,98.243785
2873174.0,365077.073016,3.439837,0.201613,99.077236
3525513.0,341073.967571,2.189153,0.066445,89.454915
3425841.0,337789.086957,2.146809,0.148699,89.122695
3337039.0,392001.51046,2.77198,0.20979,97.401001
3289433.0,404298.010079,3.394834,0.150943,100.77048
3374451.0,352463.443677,2.778947,0.137931,92.072982
3175120.0,344080.606742,2.257622,0.152672,91.112043
3523809.0,386008.755063,2.584665,0.065359,96.408946
3163003.0,349563.473958,3.418816,0.240964,98.981791
3186817.0,317765.822785,2.695968,0.076046,91.958871
3261870.0,353613.39639,2.181552,0.188679,92.122255
3738617.0,371281.905183,2.232797,0.064516,92.746624
3547517.0,415609.782086,3.087075,0.10274,101.869388
3750430.0,435193.655128,2.74562,0.032573,100.09669
3402623.0,430568.33692,3.259767,0.067797,104.105552
3789362.0,450744.117647,3.006583,0.133333,101.074391
3426710.0,456206.022541,3.277855,0.068729,103.50766
3423321.0,436131.219097,3.383852,0.06734,106.169424
3754387.0,378643.478261,2.508021,0.06734,93.524733
3755956.0,399024.287628,2.208965,0.100671,95.673698
3254076.0,401861.092086,3.390922,0.071685,103.409224
3440161.0,401075.89737,2.241042,0.097087,96.083388
3593600.0,420632.037063,3.094161,0.076923,99.832847
2914785.0,370770.741448,4.145396,0.19084,106.160743
3727596.0,400036.47616,1.688845,0.033113,93.763862
3302880.0,406190.688979,3.500693,0.076336,100.878641
3735067.0,471581.298045,3.909029,0.09375,108.263338
3514040.0,371079.402724,2.216788,0.033445,95.080635
3102904.0,397287.92745,3.60229,0.132743,101.792366
3449952.0,393519.560839,2.839799,0.096154,98.780172
3500574.0,450622.772727,3.739707,0.072202,106.323796
3266667.0,458262.288435,4.148481,0.107914,109.752072
3611327.0,403585.126421,3.507818,0.12987,101.045547
3499204.0,390857.311814,2.462295,0.1,97.292459
3104788.0,390096.459986,3.047865,0.149813,98.36377
3654223.0,413306.029745,3.323297,0.105634,101.261649
3738247.0,419780.329284,2.446975,0.032362,97.823682
3332186.0,468460.711592,3.81321,0.117647,106.716619
3615598.0,398961.914822,3.45839,0.093458,103.942701
3593929.0,418508.120936,2.527285,0.032895,99.267587
3299440.0,410348.661368,3.118798,0.109091,101.018169
3521798.0,409418.628651,3.159379,0.076336,100.932299
3545217.0,418999.252889,3.086957,0.063091,100.99931
3903808.0,434428.365631,2.439533,0.0,98.570902
3272093.0,405005.650611,2.641551,0.072202,99.331383
3605978.0,423371.369481,3.470356,0.066445,103.34058
3643601.0,483018.064661,3.840542,0.034722,107.887024
2788421.0,281514.880711,3.07433,0.121457,93.866033
3367902.0,321354.75802,1.580087,0.189394,84.927128
3221011.0,323419.0,2.405689,0.070423,89.111527
3455993.0,368618.80656,2.246914,0.185874,92.698903
3617698.0,338597.926197,1.976839,0.063898,88.662807
3584258.0,331284.429131,1.608519,0.099338,86.340095
3750745.0,376059.046173,1.718567,0.032895,90.424756
3223250.0,393841.965942,3.352593,0.14652,100.338519
3742878.0,399435.664717,2.161141,0.068493,96.145225
3266329.0,408630.96199,2.93662,0.072202,99.854225
2940758.0,322969.486822,2.704114,0.113636,95.223101
3886102.0,356460.627389,1.317655,0.0,88.846649
3763399.0,357977.459146,1.046296,0.030864,87.56358
3487872.0,366258.403331,2.567828,0.11194,92.806523
3629816.0,416052.804801,3.010932,0.032051,101.511254
3889832.0,433946.293114,2.374277,0.033333,98.221865
3599037.0,442484.452915,3.253082,0.031847,103.8183
3427277.0,416581.919723,3.422051,0.106007,102.824438
3512615.0,381239.173649,2.599586,0.102041,95.731909
3184656.0,336361.505935,2.492015,0.115385,94.593916
3105385.0,378773.661028,2.775017,0.181159,95.011042
3762463.0,385045.628294,2.611781,0.068493,96.670688
3220078.0,376851.384395,2.549048,0.110701,97.495608
3634418.0,319729.806409,1.636364,0.065789,84.95254
3375687.0,319317.468354,1.697078,0.106762,85.429793
3526957.0,361069.105938,2.143544,0.076336,90.826923
3137966.0,294251.146287,2.038961,0.148699,86.712758
3398525.0,323581.253979,1.842254,0.104895,85.834507
3744426.0,324400.0,1.145383,0.062112,83.43484
3429069.0,367647.318245,2.2995,0.178571,95.370264
3432377.0,383197.611797,2.459859,0.068966,95.01831
3462400.0,397999.386831,3.145556,0.10989,99.175647
3176672.0,327398.767714,2.834452,0.143885,95.812826
3463614.0,307840.74366,1.129979,0.0,84.034242
3454075.0,338836.473333,1.435198,0.134228,86.07708
3658439.0,365875.895693,2.207846,0.068729,92.325533
3104588.0,378114.92609,3.022607,0.153257,99.607385
3631946.0,350723.937662,2.227425,0.139373,90.829431
3126213.0,349263.077778,3.230248,0.121951,94.990218
3365584.0,363605.002091,2.552463,0.16835,92.805139
3896197.0,416184.124138,2.412331,0.030488,97.2158
3643103.0,426417.105534,2.690352,0.100334,100.053455
3750522.0,435398.538265,2.823568,0.032468,100.32487
3396950.0,408187.756579,2.789579,0.068729,100.764195
3275571.0,350940.319728,2.837354,0.193798,93.176654
3323620.0,372518.138653,2.443403,0.181159,96.41795
3171588.0,320185.340493,2.976651,0.107143,90.033816
3468995.0,351483.341064,2.220292,0.106007,91.398888
3891881.0,327579.0,0.57661,0.030864,81.388993
3429736.0,321749.571527,1.977465,0.104895,86.26831
3451327.0,332584.689373,1.964888,0.110701,88.70927
3364287.0,308813.41012,1.15917,0.033113,84.572318
3664907.0,314489.546822,1.036908,0.033784,83.0961
3642200.0,326780.234805,1.146658,0.035461,83.93965
3074378.0,362027.15625,3.285829,0.228137,95.489992
2964671.0,322439.748074,3.28044,0.19305,93.38099
3662572.0,328534.615132,1.514208,0.033333,85.711096
3218465.0,337524.472,1.867166,0.214286,86.865123
3481058.0,372896.42197,2.766154,0.073529,97.777692
3629900.0,399121.615134,3.06484,0.102389,99.909091
3590518.0,406778.070959,2.447122,0.067114,98.55087
3413454.0,387191.390921,3.252937,0.068729,99.418106
3792085.0,355467.234251,1.319823,0.034843,87.818873
3574326.0,370609.53468,2.438923,0.092308,93.468599
3160523.0,347788.932584,1.734957,0.073529,90.472063
3347675.0,341589.878358,2.671733,0.197628,91.238602
3570667.0,349490.207011,1.849492,0.101695,91.289492
2756643.0,308753.561285,3.890706,0.205761,98.130809
3712288.0,360791.060279,1.607843,0.032468,89.545752
3507756.0,370643.375248,2.178668,0.241379,93.279891
3199173.0,341131.005904,2.590599,0.11194,92.874147
3731703.0,325142.083439,1.220039,0.032895,82.846758
3011789.0,287976.473684,1.794996,0.078125,86.365617
3732420.0,324660.961392,1.126797,0.03268,83.834641
3797453.0,334272.534461,1.14042,0.032468,84.395669
3616828.0,386585.841933,2.492617,0.067114,95.27047
3233453.0,386437.552318,2.570074,0.137457,96.865267
3223706.0,378909.162736,3.52492,0.15748,100.604502
3744723.0,344419.036616,1.682055,0.064309,87.887516
3817857.0,343547.625,1.086335,0.065359,86.691925
3786441.0,399053.127632,1.916395,0.0,94.482691
3426225.0,385786.113636,2.779412,0.070922,97.436975
3595972.0,351740.53963,1.813433,0.103806,90.900271
3252474.0,316726.880379,1.591791,0.07326,88.420896
3630600.0,355999.132286,2.048602,0.131579,90.630493
3686578.0,361536.484476,1.772011,0.06689,90.501971
3376905.0,360682.342916,2.312062,0.140351,93.449509
3518257.0,355465.790559,2.179226,0.167785,90.89613
3759566.0,340694.93984,1.132298,0.032468,88.349689
3197210.0,336014.189696,2.595068,0.202429,91.243437
3102202.0,350171.865706,2.890685,0.11236,94.417244
3430707.0,367836.186593,2.889902,0.106383,95.396213
3091150.0,407704.509009,3.419877,0.190114,101.670262
3761595.0,361001.909263,1.921341,0.031949,90.878788
3801341.0,360559.477132,1.389381,0.032051,89.340708
2837640.0,347309.818182,3.30652,0.18018,97.552921
2983152.0,344540.640723,2.86988,0.116732,94.333333
3356093.0,361832.035714,3.383571,0.110701,97.661429
3110228.0,316861.052273,2.470543,0.114068,91.017829
3304774.0,297566.448493,1.593974,0.076628,84.8967
3574376.0,310499.062169,1.130495,0.093458,81.206044
3371643.0,310634.632796,1.821633,0.111524,87.040115
3489804.0,305277.355038,1.356992,0.071174,83.931131
3451970.0,354514.134205,2.462137,0.176056,90.406228
3312462.0,308163.780112,2.083573,0.138408,87.165706
3296749.0,303719.076087,1.600843,0.10453,85.012649
3088512.0,289130.026613,2.055418,0.206612,86.586435
3678070.0,312977.74306,1.086609,0.064516,81.76549
3716734.0,322960.332697,1.215173,0.032362,83.880314
3635969.0,313690.08512,1.263477,0.067114,82.487871
3684055.0,331606.696833,1.18414,0.098684,82.671371
3878822.0,376848.649819,1.604579,0.0,92.058787
3416173.0,382270.497222,2.494253,0.298507,94.427443
3110192.0,318641.783096,3.046212,0.142857,93.876515
2946093.0,303903.425241,2.424267,0.121951,89.973127
3666136.0,331069.619231,1.254798,0.068966,84.506949
3014408.0,336405.001443,2.389706,0.216606,89.9875
3415947.0,328406.91203,2.723583,0.111524,91.330015
3281366.0,330323.397445,1.728966,0.104895,86.366897
3073970.0,317031.290774,3.108878,0.165289,93.997487
3632883.0,332368.286554,1.617391,0.104895,85.232776
3306862.0,331769.496797,2.485859,0.103806,89.707759
3628364.0,340647.566138,1.700809,0.100671,86.745957
3928209.0,398244.727273,1.675978,0.0,93.926754
3023704.0,340447.180714,2.972071,0.185185,96.320403
3505193.0,342576.817262,2.01324,0.171821,88.686411
3551498.0,347603.262626,2.098825,0.136986,90.207326
3308369.0,353079.09375,2.196106,0.174216,92.846314
3605669.0,341004.120747,1.775886,0.03413,88.065395
3536556.0,339241.915711,1.609739,0.107527,89.297668
3173170.0,319878.676017,1.698059,0.174216,87.608196
3503243.0,333365.957042,2.370237,0.181159,88.696621
3680583.0,341739.994246,1.428951,0.101695,86.655378
3710262.0,395080.522339,2.033512,0.032154,94.517426
2529938.0,388978.804505,3.097621,0.347826,100.69155
317272.0,25517.0,0.912752,0.0,77.409396
281140.0,22976.863309,0.830769,0.0,76.853846
318432.0,25517.0,0.626667,0.384615,77.013333
359408.0,28872.72093,0.567073,0.333333,77.030488
553528.0,44290.4,0.757576,0.0,77.142857
852452.0,68809.36193,0.831461,0.142857,77.823034
1361991.0,107973.97193,0.877551,0.091743,78.131725
2106242.0,170268.135593,0.793478,0.0,78.613527
3370748.0,272345.318246,0.769231,0.0,79.05
3726086.0,392560.542656,2.115568,0.106007,93.07002
3200184.0,383495.271817,3.476649,0.070423,101.148999
3239586.0,331905.759193,2.539416,0.108696,93.365693
3471719.0,339833.533696,1.168759,0.069444,86.351464
